ITE00100554,17600101,TMAX,-36,,,E,
ITE00100554,17600101,TMIN,-50,,,E,
ITE00100554,17600102,TMAX,-26,,,E,
ITE00100554,17600102,TMIN,-40,,,E,
ITE00100554,17600103,TMAX,419,,,E,
ITE00100554,17600103,TMIN,-29,,,E,
ITE00100554,17600104,TMAX,-4,,,E,
ITE00100554,17600104,TMIN,-24,,,E,
ITE00100554,17600105,TMAX,21,,,E,
ITE00100554,17600105,TMIN,1,,,E,
ITE00100554,17600106,TMAX,13,,,E,
ITE00100554,17600106,TMIN,-7,,,E,
ITE00100554,17600107,TMAX,24,,,E,
ITE00100554,17600107,TMIN,2,,,E,
ITE00100554,17600108,TMAX,10,,,E,
ITE00100554,17600108,TMIN,-22,,,E,
ITE00100554,17600109,TMAX,24,,,E,
ITE00100554,17600109,TMIN,2,,,E,
ITE00100554,17600110,TMAX,24,,,E,
ITE00100554,17600110,TMIN,2,,,E,
ITE00100554,17600111,TMAX,25,,,E,
ITE00100554,17600111,TMIN,3,,,E,
ITE00100554,17600112,TMAX,17,,,E,
ITE00100554,17600112,TMIN,-17,,,E,
ITE00100554,17600113,TMAX,17,,,E,
ITE00100554,17600113,TMIN,-5,,,E,
ITE00100554,17600114,TMAX,2,,,E,
ITE00100554,17600114,TMIN,-20,,,E,
ITE00100554,17600115,TMAX,-14,,,E,
ITE00100554,17600115,TMIN,-38,,,E,
ITE00100554,17600116,TMAX,-27,,,E,
ITE00100554,17600116,TMIN,-51,,,E,
ITE00100554,17600117,TMAX,-26,,,E,
ITE00100554,17600117,TMIN,-50,,,E,
ITE00100554,17600118,TMAX,-36,,,E,
ITE00100554,17600118,TMIN,-60,,,E,
ITE00100554,17600119,TMAX,-39,,,E,
ITE00100554,17600119,TMIN,-63,,,E,
ITE00100554,17600120,TMAX,-21,,I,E,
ITE00100554,17600120,TMIN,-45,,,E,
ITE00100554,17600121,TMAX,18,,,E,
ITE00100554,17600121,TMIN,-8,,I,E,
ITE00100554,17600122,TMAX,28,,,E,
ITE00100554,17600122,TMIN,2,,,E,
ITE00100554,17600123,TMAX,27,,,E,
ITE00100554,17600123,TMIN,1,,,E,
ITE00100554,17600124,TMAX,36,,,E,
ITE00100554,17600124,TMIN,10,,,E,
ITE00100554,17600125,TMAX,24,,,E,
ITE00100554,17600125,TMIN,-2,,,E,
ITE00100554,17600126,TMAX,6,,,E,
ITE00100554,17600126,TMIN,-22,,,E,
ITE00100554,17600127,TMAX,1,,,E,
ITE00100554,17600127,TMIN,-27,,,E,
ITE00100554,17600128,TMAX,-5,,,E,
ITE00100554,17600128,TMIN,-33,,,E,
ITE00100554,17600129,TMAX,-1,,,E,
ITE00100554,17600129,TMIN,-29,,,E,
ITE00100554,17600130,TMAX,4,,,E,
ITE00100554,17600130,TMIN,-16,,,E,
ITE00100554,17600131,TMAX,9,,,E,
ITE00100554,17600131,TMIN,-21,,,E,
ITE00100554,17600201,TMAX,19,,,E,
ITE00100554,17600201,TMIN,-11,,,E,
ITE00100554,17600202,TMAX,28,,,E,
ITE00100554,17600202,TMIN,-2,,,E,
ITE00100554,17600203,TMAX,33,,,E,
ITE00100554,17600203,TMIN,3,,,E,
ITE00100554,17600204,TMAX,39,,,E,
ITE00100554,17600204,TMIN,9,,,E,
ITE00100554,17600205,TMAX,65,,,E,
ITE00100554,17600205,TMIN,27,,,E,
ITE00100554,17600206,TMAX,65,,,E,
ITE00100554,17600206,TMIN,33,,,E,
ITE00100554,17600207,TMAX,65,,,E,
ITE00100554,17600207,TMIN,33,,,E,
ITE00100554,17600208,TMAX,72,,,E,
ITE00100554,17600208,TMIN,40,,,E,
ITE00100554,17600209,TMAX,90,,,E,
ITE00100554,17600209,TMIN,50,,,E,
ITE00100554,17600210,TMAX,70,,,E,
ITE00100554,17600210,TMIN,20,,,E,
ITE00100554,17600211,TMAX,73,,,E,
ITE00100554,17600211,TMIN,49,,,E,
ITE00100554,17600212,TMAX,71,,,E,
ITE00100554,17600212,TMIN,47,,,E,
ITE00100554,17600213,TMAX,71,,,E,
ITE00100554,17600213,TMIN,29,,,E,
ITE00100554,17600214,TMAX,57,,,E,
ITE00100554,17600214,TMIN,23,,,E,
ITE00100554,17600215,TMAX,54,,,E,
ITE00100554,17600215,TMIN,2,,,E,
ITE00100554,17600216,TMAX,57,,,E,
ITE00100554,17600216,TMIN,5,,,E,
ITE00100554,17600217,TMAX,67,,,E,
ITE00100554,17600217,TMIN,13,,,E,
ITE00100554,17600218,TMAX,80,,,E,
ITE00100554,17600218,TMIN,26,,,E,
ITE00100554,17600219,TMAX,90,,,E,
ITE00100554,17600219,TMIN,36,,,E,
ITE00100554,17600220,TMAX,95,,,E,
ITE00100554,17600220,TMIN,41,,,E,
ITE00100554,17600221,TMAX,109,,,E,
ITE00100554,17600221,TMIN,53,,,E,
ITE00100554,17600222,TMAX,99,,,E,
ITE00100554,17600222,TMIN,53,,,E,
ITE00100554,17600223,TMAX,108,,,E,
ITE00100554,17600223,TMIN,70,,,E,
ITE00100554,17600224,TMAX,109,,,E,
ITE00100554,17600224,TMIN,83,,,E,
ITE00100554,17600225,TMAX,104,,,E,
ITE00100554,17600225,TMIN,78,,,E,
ITE00100554,17600226,TMAX,119,,,E,
ITE00100554,17600226,TMIN,73,,,E,
ITE00100554,17600227,TMAX,107,,,E,
ITE00100554,17600227,TMIN,59,,,E,
ITE00100554,17600228,TMAX,108,,,E,
ITE00100554,17600228,TMIN,80,,,E,
ITE00100554,17600301,TMAX,119,,,E,
ITE00100554,17600301,TMIN,71,,,E,
ITE00100554,17600302,TMAX,108,,,E,
ITE00100554,17600302,TMIN,68,,,E,
ITE00100554,17600303,TMAX,108,,,E,
ITE00100554,17600303,TMIN,80,,,E,
ITE00100554,17600304,TMAX,118,,,E,
ITE00100554,17600304,TMIN,78,,,E,
ITE00100554,17600305,TMAX,121,,,E,
ITE00100554,17600305,TMIN,61,,,E,
ITE00100554,17600306,TMAX,114,,,E,
ITE00100554,17600306,TMIN,64,,,E,
ITE00100554,17600307,TMAX,106,,,E,
ITE00100554,17600307,TMIN,44,,,E,
ITE00100554,17600308,TMAX,116,,,E,
ITE00100554,17600308,TMIN,54,,,E,
ITE00100554,17600309,TMAX,101,,,E,
ITE00100554,17600309,TMIN,39,,,E,
ITE00100554,17600310,TMAX,110,,,E,
ITE00100554,17600310,TMIN,48,,,E,
ITE00100554,17600311,TMAX,121,,,E,
ITE00100554,17600311,TMIN,69,,I,E,
ITE00100554,17600312,TMAX,-8,,I,E,
ITE00100554,17600312,TMIN,-38,,,E,
ITE00100554,17600313,TMAX,-24,,,E,
ITE00100554,17600313,TMIN,-54,,,E,
ITE00100554,17600314,TMAX,18,,,E,
ITE00100554,17600314,TMIN,-24,,,E,
ITE00100554,17600315,TMAX,57,,,E,
ITE00100554,17600315,TMIN,5,,,E,
ITE00100554,17600316,TMAX,72,,,E,
ITE00100554,17600316,TMIN,28,,,E,
ITE00100554,17600317,TMAX,95,,,E,
ITE00100554,17600317,TMIN,43,,,E,
ITE00100554,17600318,TMAX,97,,,E,
ITE00100554,17600318,TMIN,33,,,E,
ITE00100554,17600319,TMAX,108,,,E,
ITE00100554,17600319,TMIN,54,,,E,
ITE00100554,17600320,TMAX,127,,,E,
ITE00100554,17600320,TMIN,61,,,E,
ITE00100554,17600321,TMAX,139,,,E,
ITE00100554,17600321,TMIN,73,,,E,
ITE00100554,17600322,TMAX,161,,,E,
ITE00100554,17600322,TMIN,95,,,E,
ITE00100554,17600323,TMAX,152,,,E,
ITE00100554,17600323,TMIN,98,,,E,
ITE00100554,17600324,TMAX,104,,,E,
ITE00100554,17600324,TMIN,74,,,E,
ITE00100554,17600325,TMAX,117,,,E,
ITE00100554,17600325,TMIN,51,,,E,
ITE00100554,17600326,TMAX,98,,,E,
ITE00100554,17600326,TMIN,44,,,E,
ITE00100554,17600327,TMAX,93,,,E,
ITE00100554,17600327,TMIN,39,,,E,
ITE00100554,17600328,TMAX,73,,,E,
ITE00100554,17600328,TMIN,19,,,E,
ITE00100554,17600329,TMAX,77,,,E,
ITE00100554,17600329,TMIN,23,,,E,
ITE00100554,17600330,TMAX,117,,,E,
ITE00100554,17600330,TMIN,51,,,E,
ITE00100554,17600331,TMAX,134,,,E,
ITE00100554,17600331,TMIN,66,,,E,
ITE00100554,17600401,TMAX,134,,,E,
ITE00100554,17600401,TMIN,66,,,E,
ITE00100554,17600402,TMAX,134,,,E,
ITE00100554,17600402,TMIN,66,,,E,
ITE00100554,17600403,TMAX,155,,,E,
ITE00100554,17600403,TMIN,87,,,E,
ITE00100554,17600404,TMAX,172,,,E,
ITE00100554,17600404,TMIN,104,,,E,
ITE00100554,17600405,TMAX,160,,,E,
ITE00100554,17600405,TMIN,92,,,E,
ITE00100554,17600406,TMAX,118,,,E,
ITE00100554,17600406,TMIN,50,,,E,
ITE00100554,17600407,TMAX,134,,,E,
ITE00100554,17600407,TMIN,66,,,E,
ITE00100554,17600408,TMAX,153,,,E,
ITE00100554,17600408,TMIN,85,,,E,
ITE00100554,17600409,TMAX,165,,,E,
ITE00100554,17600409,TMIN,97,,,E,
ITE00100554,17600410,TMAX,147,,,E,
ITE00100554,17600410,TMIN,79,,,E,
ITE00100554,17600411,TMAX,126,,,E,
ITE00100554,17600411,TMIN,94,,,E,
ITE00100554,17600412,TMAX,119,,,E,
ITE00100554,17600412,TMIN,73,,,E,
ITE00100554,17600413,TMAX,149,,,E,
ITE00100554,17600413,TMIN,93,,,E,
ITE00100554,17600414,TMAX,155,,,E,
ITE00100554,17600414,TMIN,87,,,E,
ITE00100554,17600415,TMAX,153,,,E,
ITE00100554,17600415,TMIN,85,,,E,
ITE00100554,17600416,TMAX,166,,,E,
ITE00100554,17600416,TMIN,110,,,E,
ITE00100554,17600417,TMAX,178,,,E,
ITE00100554,17600417,TMIN,122,,,E,
ITE00100554,17600418,TMAX,193,,,E,
ITE00100554,17600418,TMIN,125,,,E,
ITE00100554,17600419,TMAX,163,,,E,
ITE00100554,17600419,TMIN,117,,,E,
ITE00100554,17600420,TMAX,156,,,E,
ITE00100554,17600420,TMIN,124,,,E,
ITE00100554,17600421,TMAX,157,,,E,
ITE00100554,17600421,TMIN,111,,,E,
ITE00100554,17600422,TMAX,156,,,E,
ITE00100554,17600422,TMIN,124,,,E,
ITE00100554,17600423,TMAX,166,,,E,
ITE00100554,17600423,TMIN,110,,,E,
ITE00100554,17600424,TMAX,178,,,E,
ITE00100554,17600424,TMIN,110,,,E,
ITE00100554,17600425,TMAX,190,,,E,
ITE00100554,17600425,TMIN,122,,,E,
ITE00100554,17600426,TMAX,203,,,E,
ITE00100554,17600426,TMIN,135,,,E,
ITE00100554,17600427,TMAX,190,,,E,
ITE00100554,17600427,TMIN,122,,,E,
ITE00100554,17600428,TMAX,185,,,E,
ITE00100554,17600428,TMIN,153,,I,E,
ITE00100554,17600429,TMAX,142,,I,E,
ITE00100554,17600429,TMIN,110,,,E,
ITE00100554,17600430,TMAX,151,,,E,
ITE00100554,17600430,TMIN,105,,,E,
ITE00100554,17600501,TMAX,136,,,E,
ITE00100554,17600501,TMIN,90,,,E,
ITE00100554,17600502,TMAX,122,,,E,
ITE00100554,17600502,TMIN,90,,,E,
ITE00100554,17600503,TMAX,147,,,E,
ITE00100554,17600503,TMIN,101,,,E,
ITE00100554,17600504,TMAX,141,,,E,
ITE00100554,17600504,TMIN,85,,,E,
ITE00100554,17600505,TMAX,131,,,E,
ITE00100554,17600505,TMIN,99,,,E,
ITE00100554,17600506,TMAX,137,,,E,
ITE00100554,17600506,TMIN,105,,,E,
ITE00100554,17600507,TMAX,167,,,E,
ITE00100554,17600507,TMIN,121,,,E,
ITE00100554,17600508,TMAX,148,,,E,
ITE00100554,17600508,TMIN,102,,,E,
ITE00100554,17600509,TMAX,147,,,E,
ITE00100554,17600509,TMIN,115,,,E,
ITE00100554,17600510,TMAX,141,,,E,
ITE00100554,17600510,TMIN,109,,,E,
ITE00100554,17600511,TMAX,178,,,E,
ITE00100554,17600511,TMIN,110,,,E,
ITE00100554,17600512,TMAX,167,,,E,
ITE00100554,17600512,TMIN,135,,,E,
ITE00100554,17600513,TMAX,154,,,E,
ITE00100554,17600513,TMIN,122,,,E,
ITE00100554,17600514,TMAX,173,,,E,
ITE00100554,17600514,TMIN,127,,,E,
ITE00100554,17600515,TMAX,197,,,E,
ITE00100554,17600515,TMIN,141,,,E,
ITE00100554,17600516,TMAX,191,,,E,
ITE00100554,17600516,TMIN,159,,,E,
ITE00100554,17600517,TMAX,170,,,E,
ITE00100554,17600517,TMIN,138,,,E,
ITE00100554,17600518,TMAX,178,,,E,
ITE00100554,17600518,TMIN,122,,,E,
ITE00100554,17600519,TMAX,172,,,E,
ITE00100554,17600519,TMIN,140,,,E,
ITE00100554,17600520,TMAX,223,,,E,
ITE00100554,17600520,TMIN,153,,,E,
ITE00100554,17600521,TMAX,231,,,E,
ITE00100554,17600521,TMIN,159,,,E,
ITE00100554,17600522,TMAX,231,,,E,
ITE00100554,17600522,TMIN,159,,,E,
ITE00100554,17600523,TMAX,200,,,E,
ITE00100554,17600523,TMIN,165,,,E,
ITE00100554,17600524,TMAX,212,,,E,
ITE00100554,17600524,TMIN,159,,,E,
ITE00100554,17600525,TMAX,231,,,E,
ITE00100554,17600525,TMIN,165,,,E,
ITE00100554,17600526,TMAX,219,,,E,
ITE00100554,17600526,TMIN,171,,,E,
ITE00100554,17600527,TMAX,225,,,E,
ITE00100554,17600527,TMIN,155,,,E,
ITE00100554,17600528,TMAX,210,,,E,
ITE00100554,17600528,TMIN,178,,,E,
ITE00100554,17600529,TMAX,186,,,E,
ITE00100554,17600529,TMIN,154,,,E,
ITE00100554,17600530,TMAX,203,,,E,
ITE00100554,17600530,TMIN,147,,,E,
ITE00100554,17600531,TMAX,172,,,E,
ITE00100554,17600531,TMIN,140,,,E,
ITE00100554,17600601,TMAX,179,,,E,
ITE00100554,17600601,TMIN,147,,,E,
ITE00100554,17600602,TMAX,191,,,E,
ITE00100554,17600602,TMIN,159,,,E,
ITE00100554,17600603,TMAX,215,,,E,
ITE00100554,17600603,TMIN,157,,,E,
ITE00100554,17600604,TMAX,214,,,E,
ITE00100554,17600604,TMIN,156,,,E,
ITE00100554,17600605,TMAX,197,,,E,
ITE00100554,17600605,TMIN,165,,,E,
ITE00100554,17600606,TMAX,224,,,E,
ITE00100554,17600606,TMIN,154,,,E,
ITE00100554,17600607,TMAX,241,,,E,
ITE00100554,17600607,TMIN,171,,,E,
ITE00100554,17600608,TMAX,177,,,E,
ITE00100554,17600608,TMIN,145,,,E,
ITE00100554,17600609,TMAX,185,,,E,
ITE00100554,17600609,TMIN,153,,,E,
ITE00100554,17600610,TMAX,181,,,E,
ITE00100554,17600610,TMIN,149,,,E,
ITE00100554,17600611,TMAX,212,,,E,
ITE00100554,17600611,TMIN,140,,,E,
ITE00100554,17600612,TMAX,222,,,E,
ITE00100554,17600612,TMIN,150,,,E,
ITE00100554,17600613,TMAX,229,,,E,
ITE00100554,17600613,TMIN,171,,,E,
ITE00100554,17600614,TMAX,238,,,E,
ITE00100554,17600614,TMIN,180,,,E,
ITE00100554,17600615,TMAX,266,,,E,
ITE00100554,17600615,TMIN,194,,,E,
ITE00100554,17600616,TMAX,247,,,E,
ITE00100554,17600616,TMIN,199,,I,E,
ITE00100554,17600617,TMAX,187,,I,E,
ITE00100554,17600617,TMIN,153,,,E,
ITE00100554,17600618,TMAX,213,,,E,
ITE00100554,17600618,TMIN,155,,,E,
ITE00100554,17600619,TMAX,246,,,E,
ITE00100554,17600619,TMIN,174,,,E,
ITE00100554,17600620,TMAX,235,,,E,
ITE00100554,17600620,TMIN,177,,,E,
ITE00100554,17600621,TMAX,265,,,E,
ITE00100554,17600621,TMIN,205,,,E,
ITE00100554,17600622,TMAX,236,,,E,
ITE00100554,17600622,TMIN,202,,,E,
ITE00100554,17600623,TMAX,250,,,E,
ITE00100554,17600623,TMIN,178,,,E,
ITE00100554,17600624,TMAX,253,,,E,
ITE00100554,17600624,TMIN,193,,,E,
ITE00100554,17600625,TMAX,277,,,E,
ITE00100554,17600625,TMIN,205,,,E,
ITE00100554,17600626,TMAX,276,,,E,
ITE00100554,17600626,TMIN,202,,,E,
ITE00100554,17600627,TMAX,255,,,E,
ITE00100554,17600627,TMIN,195,,,E,
ITE00100554,17600628,TMAX,281,,,E,
ITE00100554,17600628,TMIN,207,,,E,
ITE00100554,17600629,TMAX,290,,,E,
ITE00100554,17600629,TMIN,230,,,E,
ITE00100554,17600630,TMAX,302,,,E,
ITE00100554,17600630,TMIN,228,,,E,
ITE00100554,17600701,TMAX,228,,,E,
ITE00100554,17600701,TMIN,194,,,E,
ITE00100554,17600702,TMAX,255,,,E,
